Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Nasdaq_Inc
7/1/2021,157.08,54,48.27,216.71,199.09,63.26,166.94,74.19,140.8,469.64,53.44,241.85,137.27,354.39,58.68
7/2/2021,156.03,54.15,48.05,217.76,199.89,63.17,168.5,74.28,142.58,468.17,53.54,241.08,139.96,354.7,59.29
7/6/2021,153.41,53.27,46.61,213.52,196.89,61.37,169.56,75.13,141.19,473.28,52.98,246.7,142.02,352.78,58.79
7/7/2021,153.59,53.76,46.79,214.69,199.86,60.41,170.98,75.33,139.97,469.54,53.26,244.64,144.57,350.49,58.72
7/8/2021,150.94,52.33,44.86,212.11,198.27,60.14,167.5,75.13,138.29,470.5,53.26,235.9,143.24,345.65,58.03
7/9/2021,155.77,53.35,46.87,217.42,201,61.23,171.94,74.99,141.43,480.18,53.74,241.89,145.11,350.42,58.59
7/12/2021,158,53.67,47.44,218.58,199.98,61.17,173.6,75.09,142.47,485.75,53.23,243.35,144.5,353.16,59.88
7/13/2021,155.65,53.09,46.73,215.19,199.6,60.88,172.62,74.86,141.18,484.01,53.32,241.43,145.64,352.09,59.7
7/14/2021,155.12,53.28,46.41,211.64,202.83,59.53,172.52,75.7,143.75,481.59,54.09,239,149.15,347.63,59.36
7/15/2021,155.46,53.59,48.07,211.41,202.59,58.95,172.85,76.82,141.46,477.34,53.65,235.16,148.48,344.46,59.55
7/16/2021,151.91,53.12,46.9,207.95,199.37,57.32,170.01,77.92,139.71,468.07,53.7,237.52,146.39,341.16,59.52
7/19/2021,146.97,51.71,44.93,203.08,197.56,55.35,162.81,76.99,138.79,465.67,53.06,233.69,142.45,336.95,59.05
7/20/2021,149.71,52.98,47.23,207.96,200.82,55.96,168.87,77.17,139.55,468.59,53.58,246.47,146.15,341.66,60.3
7/21/2021,152.86,53.88,48.29,210.73,200.77,57.76,172.51,75.88,142.17,479.02,53.88,257.25,145.4,346.23,62.09
7/22/2021,150.93,53.1,47.56,209.16,199.07,57.11,170.9,76.12,142.44,476.33,54.54,260.59,146.8,351.19,61.78
7/23/2021,150.64,53.37,47.31,209.53,200.49,57.04,173.18,77.2,144.88,483.15,55.23,264,148.56,369.79,62.59
7/26/2021,151.65,53.7,47.71,211.03,201.67,58.48,172.61,76.91,143.5,482.24,55.47,261.99,148.99,372.46,62.19
7/27/2021,151.45,53.8,47.42,209.9,200.47,57.83,172.94,77.86,140.93,475.36,55.28,251.73,146.77,367.81,61.9
7/28/2021,151.7,53.79,46.95,211.44,198.28,58.22,170.02,77.85,142.44,477.65,54.77,258.61,144.98,373.28,61.84
7/29/2021,153,55.61,47.87,212.56,198.17,58.93,171.95,78.16,150.99,484.11,55.07,255.28,145.64,358.32,62.23
7/30/2021,151.78,55,47.35,206.75,197.94,57.57,170.53,77.9,149.8,485.4,55.37,247.26,145.86,356.3,62.24
8/2/2021,151.17,54.71,47.37,205.16,197.52,57.58,169.27,78.81,148.86,484.68,55.45,272.38,145.52,351.95,62.81
8/3/2021,152.89,55.6,47.74,208.5,201.03,58.2,169.04,79.42,147.95,486.79,56.25,269.49,147.36,351.24,62.89
8/4/2021,151.24,54.94,47.09,204.52,197.53,56.84,168.06,79.87,148.22,487.8,55.69,266.42,146.95,358.92,63.12
8/5/2021,153.15,55.57,48.66,207.19,197.8,57.2,169.63,80.49,146.83,487.67,55.76,281.81,147.06,362.97,62.89
8/6/2021,157.5,56.24,50.95,208.35,198.13,57.86,171.36,80.61,146.28,485.43,55.59,275.1,146.14,363.51,62.91
8/9/2021,157.33,56.11,51.85,208.89,197.43,57.2,170.78,80.56,146.92,484.68,55.47,279.73,146.09,361.61,62.89
8/10/2021,159.26,56.7,53.14,214.07,199.25,58.18,169.49,80.53,145.87,482.26,55.61,273.08,145.6,361.13,62.95
8/11/2021,161.16,56.95,54.08,221.66,201.57,58.35,170.67,82.37,146.68,483.55,55.86,271.09,145.86,359.96,63.11
8/12/2021,161.79,57.36,53.88,220.24,201.43,57.35,168.52,83,147.15,484.26,56.39,268.59,148.89,362.65,63.36
8/13/2021,159.98,57.26,54.61,218.57,200.58,56.77,166.08,83.45,148.64,486.16,56.47,267.88,149.1,363.18,63.66
8/16/2021,158.93,57.52,54.61,217.71,202.32,55.94,165.75,83.95,148.13,488.14,56.28,263.4,151.12,366.56,64.06
8/17/2021,157.01,57.11,54.01,213.44,199.55,55.56,164.65,83.96,144.41,478.69,56.01,260.88,150.19,358.45,63.33
8/18/2021,155.58,56.37,53.76,209.81,196.51,54.39,162.13,84.42,142.18,468.97,55.15,259.66,146.36,355.45,62.3
8/19/2021,154.28,55.92,52.96,204.45,195.36,52.73,159.03,84.55,140.61,473.53,57.27,257.35,146.7,355.12,62.67
8/20/2021,154.72,56.36,53.57,204.94,194.16,52.74,159.75,86.28,142.09,475.17,58.22,263.05,148.19,359.37,62.89
8/23/2021,156.7,56.71,54.16,209.14,194.68,54.91,160.45,84.4,144.14,482.45,58.54,270.44,149.71,363.35,63.51
8/24/2021,157.67,56.71,54.36,212.59,194.75,55.36,161.2,84.14,144.46,481.43,59.32,270.17,149.62,365.51,63.62
8/25/2021,160.92,57.11,54.93,214.76,194.34,55.46,166.18,84.53,143.87,483.41,59.35,267.57,148.36,368.39,63.88
8/26/2021,161.75,56.4,54.02,211.24,195.32,54.71,165.51,83.81,142.38,485.74,59.2,262.13,147.54,364.38,63.72
8/27/2021,163.05,57.09,55.01,212.83,195.05,55.77,168.65,83.41,144.85,495.94,59.02,268.01,148.6,372.63,64.49
8/30/2021,160.44,56.43,54.02,211.45,196.17,55.16,164.26,83.95,145.94,498.89,59.13,271.92,153.12,380.66,64.7
8/31/2021,159.95,56.68,54.56,210.87,194.74,54.52,165.96,83.99,146.69,497.21,59.02,268.07,151.83,379.38,65.26
9/1/2021,159.72,56.34,54.58,207.96,193.44,53.77,164.44,85.34,146.45,493.16,59.04,268.25,152.51,382.05,65.99
9/2/2021,160.46,55.99,55.23,211.78,194.89,55.08,162.05,86.48,145.12,491.9,59.53,265.94,153.65,375.28,65.97
9/3/2021,159.49,55.71,55.1,210.37,194.39,54.87,159.3,85.69,144.63,497.68,59.42,269.74,154.3,376.26,66.18
9/7/2021,159.21,55.25,54.67,208.23,185.58,54.55,159.72,85.03,143.75,496.59,58.88,265.83,156.69,382.18,65.49
9/8/2021,158.5,55.17,54.81,206.77,187.89,54.05,158.93,86.44,142.52,494.38,58.68,254.72,155.11,377.57,66.14
9/9/2021,159.19,55.14,54.69,205.42,185.75,54.09,159.39,85.84,141.58,493.49,58.6,251.54,154.07,378,65.98
9/10/2021,157.36,54.66,54.44,205.01,184.55,53.98,158.72,84.93,142.68,498.15,57.89,247.9,148.97,378.69,65.35
9/13/2021,159.86,55.23,55.12,206.2,185.23,55.37,161.45,84.58,143.41,498.96,58.1,246.68,149.55,376.51,64.77
9/14/2021,157.07,54.29,54.43,202.33,182.42,54.58,159.48,84.64,141.14,501.87,57.87,247.05,148.12,376.53,65.18
9/15/2021,158.16,54.66,54.45,205.73,184.19,56.42,161.34,84.61,138.24,509.74,57.56,248.8,149.03,373.92,65.28
9/16/2021,158.09,54.56,54.35,203.6,182.66,55.82,162.63,84,138.4,507.35,57.33,255.09,148.79,373.06,65.14
9/17/2021,157.68,53.99,53.81,199.75,181.49,55.16,163.92,81.64,133.6,506,56.85,255.79,146.06,364.72,64.3
9/20/2021,152.96,52.07,53.23,190.82,180.53,53.69,160.57,81.69,132.76,494.82,55.89,250.23,142.94,355.7,63.66
9/21/2021,152.98,51.35,52.96,189.84,178.42,53.64,163.27,81.92,131.75,490.99,55.26,251.3,143.43,357.48,63.97
9/22/2021,155.91,51.88,53.71,191.35,179.84,55.21,167.49,81.9,133.01,500.59,55.52,261.07,145.85,343.21,64.83
9/23/2021,161.18,52.39,54.52,196.62,181.53,57.08,173.36,81.27,133.91,504.3,56.69,266.72,146.83,345.96,65.19
9/24/2021,163.04,52.63,54.81,196.82,181.04,57.59,175.72,80.7,133.88,504.92,56.73,262.5,146.92,352.96,65.59
9/27/2021,166.98,53.4,57.03,200,181.79,59.3,176.77,78.76,133.48,504.85,56.22,258.11,145.37,353.58,65.26
9/28/2021,166.08,52.83,55.99,200.55,180.05,59.92,173.14,77.27,129.9,491.02,55.52,242.7,141.91,340.65,63.65
9/29/2021,165.95,52.74,55.84,197.87,180.88,59.88,171.54,78.35,129.28,489.48,55.48,236.04,142.83,339.61,64.66
9/30/2021,163.69,52.13,54.89,191.97,175.42,58.82,167.53,78.52,128.98,484.93,54.43,239.84,141.5,339.39,64.34
10/1/2021,167.13,52.94,55.48,194.33,176.68,60.93,173.94,79.21,128.71,487.35,55.14,239.29,142.65,343.01,64.58
10/4/2021,166.95,52.77,55.82,193.13,176.04,61.72,172.66,79.36,126.68,475.95,54.23,226.25,139.14,326.23,62.99
10/5/2021,168.66,53.43,57.45,192.5,177.88,61.62,174.76,79.48,127.53,485.42,54.69,235.98,141.11,332.96,65.09
10/6/2021,169.02,53.32,57.32,191.86,178.4,60.49,173.4,81.18,128.06,488.78,53.94,239.12,142,333.64,64.88
10/7/2021,170.09,54.16,57.2,195.75,177.8,60.66,174.29,80.92,127.84,493.92,55.02,249.16,143.29,329.22,65.97
10/8/2021,170.22,54.52,57.61,195.16,176.95,62.18,175.15,80.21,126.55,492.85,55.08,238.49,142.9,330.05,65.8
10/11/2021,166.64,54.48,57.89,192.89,176.28,61.56,173.46,77.83,124.94,492.34,54.93,232.33,142.81,325.45,65.89
10/12/2021,165.36,54.43,57.4,189.92,175.53,61.24,174.91,78.87,122.95,485.28,54.28,237.41,141.51,323.77,65.83
10/13/2021,161,53.96,56.21,188.94,177.17,61.07,168.72,80.19,125.04,485.01,54.62,242.73,140.91,324.54,65.81
10/14/2021,163.47,55.35,57.77,194.33,180.32,62,171.51,81.46,128.66,497.6,55.65,247.41,143.76,328.53,66.88
10/15/2021,166.61,55.55,58.28,199.02,181.94,62.59,175.81,81.67,130.2,503.25,55.25,249,144.84,324.76,67.67
10/18/2021,166.55,55.16,57.89,198.18,181.72,62.56,176.82,80.99,130.12,503.36,55.19,252.2,146.55,335.34,67.83
10/19/2021,168.57,55.79,58.64,201.14,182.31,63.5,177.31,82.03,132.5,510.39,55.74,254.41,148.76,339.99,69.62
10/20/2021,170.84,56.44,59.61,204.19,182.42,63.85,179.6,83.92,132.16,509.39,56.2,255.35,149.26,340.78,66.39
10/21/2021,169.5,56.12,59.26,202.14,182.12,62.69,177.47,83.81,133.05,514.15,55.69,265.08,149.48,341.88,66.29
10/22/2021,171.78,56.54,60.01,200.65,180.8,63.12,187.08,84.42,131.62,515.41,55.11,253.06,148.69,324.61,67.24
10/25/2021,170.94,56.98,59.64,202.21,182.4,64.35,182.31,84.29,131.93,522.07,55.14,262,148.64,328.69,67.17
10/26/2021,171.4,57.14,59.23,199.64,182.16,65.84,180.95,85.47,131.94,533.87,55.81,263.39,149.32,315.81,67.16
10/27/2021,167.83,56,58.55,196.13,178.24,64.13,178.03,85.01,131.2,523.11,56.18,253.02,148.85,312.22,67.46
10/28/2021,170.36,55.36,59.9,204.09,179.87,64.31,174.61,86.42,133.69,529.57,56.24,261.33,152.57,316.92,69
10/29/2021,169.89,53.67,59.09,204.01,178.68,64.47,173.78,85.33,133.04,531.67,55.97,254.5,149.8,323.57,69.96
11/1/2021,169.8,54.87,60.19,205.38,179.58,65.63,174.21,85.59,134.81,528.05,56.1,255.04,148.96,329.98,69.97
11/2/2021,170.47,55.12,59.98,207.12,181.97,64.82,173.17,85.42,135.23,537.07,57.62,249.01,150.02,328.08,70.41
11/3/2021,170.53,56.06,61.08,203.55,182.23,63.93,172.61,85.24,138.48,542.37,57.65,252.48,151.49,331.62,69.83
11/4/2021,168.29,55.7,60.39,203.59,180.61,64.41,172.53,84.76,156.11,548.62,57.12,247.46,150.96,335.85,70.76
11/5/2021,168.05,56.75,58.96,205.88,181.8,65.02,176.69,85.53,163.03,558.92,57.07,237.38,151.28,341.13,70.94
11/8/2021,169.06,56.75,59.16,214.25,181.54,65.72,180.05,84.59,165.85,558.95,57,236.77,150.44,338.62,70.56
11/9/2021,167.78,56.28,58.76,209.81,181.33,66.36,179.86,84.94,166.74,557.8,57.44,230.78,150.81,335.37,70.27
11/10/2021,167.62,56.02,58.86,206.67,182.42,64.19,181.39,85.2,159.8,548.77,57.77,227.21,147.92,327.64,69.13
11/11/2021,167.61,56.33,58.86,208.53,180.21,64.31,181.3,85.37,164.42,555.4,56.76,226.51,147.87,327.74,68.73
11/12/2021,166.86,57.01,58.21,209.27,183.66,63.82,181.89,86.31,164.94,563.22,56.82,227.3,149.99,340.89,69.47
11/15/2021,166.56,57.57,58.09,207.71,183.31,64.37,183.13,87.34,168.51,565.77,57.27,233.02,150,347.56,69.91
11/16/2021,165.36,57.26,57.19,205.43,183.37,65.02,180.92,86.98,181.81,568.77,57,238.47,151,342.96,70.66
11/17/2021,164.47,56.92,56.95,202.98,183.34,64.31,179.61,87.78,183.54,569.64,56.76,231.85,153.49,340.77,69.98
11/18/2021,163.05,55.9,56.12,201.42,178.77,63.61,176.21,87.6,186.32,574.81,53.63,230.35,157.87,338.69,69.57
11/19/2021,160.92,55.44,54.95,200.44,179.23,60.67,173.54,88.31,185,568.72,53.25,225.14,160.55,345.3,69.26
11/22/2021,164.35,55.86,56.94,202.38,179.66,61.51,170.9,87.36,181.4,553.28,54.6,211.31,161.02,341.01,69.23
11/23/2021,168.28,56.8,58.9,205.33,179.46,63.13,170.85,87.31,180.94,555.12,55.3,210.55,161.41,337.25,69.3
11/24/2021,166.96,57.01,57.89,207.07,177.63,63.48,171.61,87.21,180.71,558.73,55.54,215.65,161.94,341.06,69.53
11/26/2021,161.93,55.57,56.05,198.73,175.52,61.25,156.82,86.09,175.74,546.59,54.67,212.08,156.81,333.12,67.89
11/29/2021,161.23,55.7,54.95,195.92,176.23,61.59,157.86,88.66,183.74,564.34,55.76,212.87,160.24,338.03,69.69
11/30/2021,158.83,54.14,52.6,193.35,170.04,59.84,152.3,86.78,180.56,553.68,54.84,208.33,165.3,324.46,67.74
12/1/2021,157.89,53.67,51.72,191.47,170.73,59.79,150.06,87.84,175.63,554.76,55.03,194.5,164.77,310.6,66.34
12/2/2021,161.21,55.25,53.96,196.79,170.26,61.28,156.77,88.62,177.03,552.45,56.15,192.15,163.76,310.39,67.08
12/3/2021,158.29,54.28,53.32,197.8,172.59,60.89,155.94,88.03,176.51,558.12,56.23,181.31,161.84,306.84,66.71
12/6/2021,160.16,55.72,54.77,201.28,177.2,61.58,160.68,89.15,175.45,564.98,56.96,179.72,165.32,317.87,65.99
12/7/2021,162.57,56.71,55.19,204.49,176.55,62.27,166.95,90.41,183.72,590.4,58.08,189.51,171.18,322.81,68.52
12/8/2021,160.71,56.73,54.97,204.19,176.04,62.45,168.93,90.32,182.63,588.56,57.02,194.78,175.08,330.56,69.13
12/9/2021,160.46,57.37,54.81,204.13,175.94,62.61,168.02,89.91,182.26,583.42,57.55,186.75,174.56,329.82,68.05
12/10/2021,159.82,57.84,54.39,203.46,177.1,63.01,167.03,90.28,183.88,631.68,59.25,181.32,179.45,329.75,68.59
12/13/2021,157.92,57.02,53.84,201.25,174.58,61.63,163.3,91.74,183.32,621.66,58.61,175.44,175.74,334.49,68.49
12/14/2021,159.13,57.16,54.66,201.64,174.72,61.54,162.85,90.03,181.98,614.91,57.77,170.72,174.33,333.74,66.58
12/15/2021,157.94,57.35,54.36,202.55,175.78,61.27,162.24,92,189.28,639.86,59.93,173.8,179.3,341.66,67.34
12/16/2021,160.41,57.9,55.28,206.17,178.31,61.37,163,92.23,178.15,620.68,60.31,165.88,172.26,334.9,67.88
12/17/2021,156.76,56.84,54.11,201.37,174.75,60.03,160.01,90.94,176.8,634.96,60.46,167.06,171.14,333.79,67.02
12/20/2021,153.94,55.36,52.91,195.46,172.64,59.16,155.89,89.94,176.67,645.03,60.36,158.3,169.75,325.45,66.17
12/21/2021,156.09,56.84,55.14,198.31,172.92,60.5,160.91,90.45,179.58,646.24,61.03,170.47,172.99,334.2,67.41
12/22/2021,156.7,57.18,55.27,202.15,172.64,60.99,162.47,90.8,181.38,655.2,61.53,167.38,175.64,330.45,68.07
12/23/2021,157.26,57.69,56.57,206.2,174.97,61.02,164.19,90.7,182.74,664.8,62.28,167.71,176.28,335.24,68.47
12/27/2021,158.16,58.2,56.9,206.38,176.7,61.89,164.39,91.32,186.33,674.28,63.42,168.48,180.33,346.18,69.66
12/28/2021,158.64,58.49,56.67,206.62,177.64,61.69,164.41,91.88,184.82,669,63.53,163.67,179.29,346.22,69.91
12/29/2021,158.56,58.79,56.78,207.33,178.41,61.15,163.83,91.99,186.2,672.61,63.96,161.85,179.38,342.94,69.99
12/30/2021,158.48,58.56,56.74,206.08,177.64,60.79,164.16,92.77,182.73,665.08,63.62,165.34,178.2,344.36,69.7
12/31/2021,158.35,58.39,56.86,206.74,177.63,61.19,163.6,93.36,182.87,665.41,63.37,161.51,177.57,336.35,70
1/3/2022,161.7,58.27,57.39,207,177.74,63.54,168.21,91.66,186.21,663.32,63.16,164.03,182.01,338.54,67.49
1/4/2022,167.83,60.18,59,218.08,180.23,65.93,173.61,90.68,187.23,670.92,61.25,156.33,179.7,336.53,65.8
1/5/2022,163.78,60.08,58.19,219.75,179.49,66.75,171.76,89.73,186.5,643,60.28,143.49,174.92,324.17,65.01
1/6/2022,165.52,61.19,59.19,221.99,178,68.32,172.9,85.77,185.95,637.03,60.92,144.66,172,332.46,65.15
1/7/2022,167.16,62.16,60.74,224.19,179.95,68.88,174.38,86.41,180.41,619.15,61.13,141.54,172.17,331.79,64.5
1/10/2022,167.32,62.91,61.41,221.64,177.41,68.47,173.74,84.29,179.68,621.16,61.82,144.48,172.19,328.07,63.04
1/11/2022,167.49,63.22,61.77,219.95,178.98,71.35,175.38,84.79,185.4,622.05,62.37,148.43,175.08,334.37,64.19
1/12/2022,168.44,63.34,61.37,222.4,179.42,71.14,174.47,85.09,186.42,622,62.12,145.47,175.53,333.26,64.41
1/13/2022,168.23,63.43,61.87,227,181.02,70.63,173.29,84.9,183.89,597.19,61.5,136.95,172.19,326.48,62.41
1/14/2022,157.89,64.06,61.91,228.94,178.74,71.87,168.4,83.2,188.69,596.37,61.36,133.29,173.07,331.9,62.05
1/18/2022,151.27,63.66,60.9,229.87,178.28,73.08,166.17,81.25,178.86,577.79,59.73,130,169.8,318.15,61.26
1/19/2022,148.93,62.76,58.84,221.66,178.48,73.11,161.39,82.59,172.47,563.97,58.9,128.14,166.23,319.59,60.37
1/20/2022,147.66,61.9,58.84,216.63,173.57,73.27,160.92,83.51,166.5,547.72,58.08,127.58,164.51,316.56,59.99
1/21/2022,145.08,60.86,57.32,214.09,172.65,72.17,158.74,82.6,164.93,533.23,56.68,118.1,162.41,303.17,58.97
1/24/2022,144.95,61.48,57.46,214.33,172.8,72.79,158.93,81.92,170.07,541.58,56.9,117.3,161.62,308.71,58.78
1/25/2022,146.53,61.9,58.21,214.31,173.75,74.93,173.11,75.1,165.45,534.14,56.11,115.3,159.78,300.15,58.33
1/26/2022,147.92,62.16,57.63,214.29,169.3,74.17,175.32,72.64,167,557.12,55.33,111,159.69,294.63,56.5
1/27/2022,145.31,61.89,56.42,212.17,170.16,75.12,171.9,72.51,161.2,542.31,54.62,105.64,159.22,294.64,57.44
1/28/2022,146.61,62.35,56.96,201.16,163.1,75.28,177.06,72.5,166.81,560.1,55.61,110.38,170.33,301.71,58.22
1/31/2022,148.6,62.82,57.75,201.56,166.02,75.96,179.82,78.12,175.76,585.88,55.67,122.29,174.78,313.26,59.74
2/1/2022,151.15,62.89,59.11,205.35,167.43,80.83,183.54,77.23,177.13,592.72,55.37,127.61,174.61,319,60.04
2/2/2022,149.94,63.69,60.25,204.94,166.66,80.62,184.16,77.73,188.2,603.43,56.17,114.04,175.84,323,60.79
2/3/2022,148.7,63.75,59.49,200.59,164.39,79.68,184.04,75.77,179.1,580.85,55.2,101.5,172.9,237.76,59.34
2/4/2022,152.56,64.69,60.99,198.41,160.73,81.41,185.85,76.01,179.47,590.16,55.15,108.87,172.39,237.09,59.54
2/7/2022,153.07,65.27,61.79,199.82,161.17,82.39,187.87,75.68,175.09,587.63,55.17,102.81,171.66,224.91,59.53
2/8/2022,155.95,66.04,62.7,201.5,162.41,80.26,194,75.46,178.59,600.22,55.34,102.29,174.83,220.18,59.29
2/9/2022,156.6,66.04,62.41,203.6,163.64,79,196.4,76.66,183.95,611.34,56.29,112.84,176.28,232,59.88
2/10/2022,155.95,65.55,62.22,203.07,159.74,78.24,195.51,75.45,174.07,591.36,54.87,108.94,172.12,228.07,59.06
2/11/2022,153.92,65.31,60.74,201.24,159.54,80.21,191.81,74.96,164.64,573.42,53.9,107.88,168.64,219.55,57.46
2/14/2022,152.49,64.22,58.99,199.89,158.01,78.98,192.35,74.92,165.13,578.58,53.18,111.64,168.88,217.7,57.31
2/15/2022,154.72,64.56,60.38,203.41,157.34,77.99,197.98,75.09,173,602.77,54.27,115.21,172.79,221,58.35
2/16/2022,155,64.52,60.34,203.64,155.63,78.35,198.38,75.23,172.6,597.21,54.25,109,172.55,216.54,58.22
2/17/2022,151.43,63.2,61.38,194.74,148.64,78.23,195.71,75.38,166.8,579,55.77,104.02,168.88,207.71,57.29
2/18/2022,152.14,63.17,61.73,191.95,147.62,77.36,194.88,74.15,167.64,579.99,57.21,97.72,167.3,206.16,57.18
2/22/2022,151.87,62.77,61.61,191.21,146.75,76.46,192.44,73.78,165.89,577.46,56.3,93.91,164.32,202.08,56.32
2/23/2022,148.69,61.59,61.54,186.67,144.38,76.77,188.95,72.32,161.62,565.19,54.44,88.72,160.07,198.45,56.06
2/24/2022,144.55,59.62,60.38,184.69,143.7,75.8,188.35,75.44,167.98,580,54.73,94.99,162.74,207.6,56.73
2/25/2022,147.97,61.95,63.16,187.06,150.51,77.84,193.71,77.16,170.93,588.01,56.04,119.82,164.85,210.48,57.57
2/28/2022,141.8,61.09,61.24,187.58,148.65,78.42,194.54,78.27,171.99,587.44,55.77,127.5,165.12,211.03,57.05
3/1/2022,136.45,58.48,57.89,182.83,144.75,79.17,178.06,77.44,163.69,570.12,54.62,126.06,163.2,203.49,56.66
3/2/2022,139.28,60.14,61.04,192.61,147.22,80.53,180.31,77.55,169.25,585.78,56.15,124.26,166.56,208.11,57.36
3/3/2022,138.29,61.16,60.41,194.85,148.3,81.04,179.89,78.79,165.35,578.6,56.07,114.22,166.23,202.97,57.49
3/4/2022,134.4,60.1,57.48,195.66,146.73,84.09,172.95,80.21,162.26,595.99,56.51,106.52,163.17,200.06,57.18
