Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Deutsche_Boerse,Nasdaq_Inc
8/30/2022,114.41,60.13,52.39,186.94,124.86,96.31,154.66,85.70,134.41,506.39,45.24,69.05,158.91,157.16,170.80,59.60
8/31/2022,113.73,59.42,51.75,184.71,124.35,95.59,152.00,85.06,132.27,499.11,44.72,68.91,157.22,162.93,170.95,59.53
9/1/2022,114.51,59.52,52.34,182.44,125.63,93.87,151.11,86.26,129.92,492.01,45.29,68.75,157.96,165.36,169.05,59.99
9/2/2022,113.71,59.40,52.41,180.83,121.65,95.59,149.79,85.11,128.48,500.22,44.59,66.33,155.81,160.32,171.25,59.68
9/6/2022,113.74,59.53,52.36,180.66,116.60,94.95,148.60,87.37,126.67,498.20,44.47,65.30,154.53,158.54,171.75,60.62
9/7/2022,115.90,60.86,53.70,180.86,120.55,94.14,152.25,90.24,128.60,505.13,45.02,67.82,155.96,160.39,169.55,62.42
9/8/2022,118.60,61.67,54.33,183.15,119.27,94.91,153.52,90.27,128.85,511.93,45.37,70.59,154.46,162.06,169.45,63.09
9/9/2022,119.17,61.88,55.04,189.49,123.10,96.50,158.44,89.90,132.05,522.40,45.77,74.29,157.37,169.15,168.40,63.26
9/12/2022,120.58,62.50,56.53,192.40,124.25,97.61,162.45,90.81,133.00,529.06,46.40,75.25,163.43,168.96,168.45,64.11
9/13/2022,116.39,60.79,54.34,184.31,120.47,95.33,155.35,88.86,124.93,503.65,44.11,69.58,153.84,153.13,165.85,61.85
9/14/2022,116.12,60.13,54.20,184.65,117.53,97.67,156.30,88.88,127.53,510.75,43.96,68.56,155.31,151.47,170.25,62.03
9/15/2022,117.87,59.56,54.18,182.49,116.42,94.83,156.13,86.01,124.98,500.14,43.29,69.18,152.37,149.55,167.55,61.11
9/16/2022,117.08,59.50,53.65,179.47,116.61,93.21,153.08,84.79,124.95,502.50,43.30,64.89,150.70,146.29,167.35,61.01
9/19/2022,118.16,60.37,54.59,182.11,116.64,93.20,155.36,86.84,126.65,501.84,43.30,63.71,154.48,148.02,168.95,60.73
9/20/2022,115.83,60.53,53.41,177.99,116.52,92.44,153.48,85.69,124.77,493.06,42.58,61.47,156.90,146.09,169.75,59.20
9/21/2022,112.49,59.79,52.29,171.95,114.81,90.95,148.71,83.97,124.62,482.14,41.59,59.45,153.72,142.12,170.15,58.57
9/22/2022,111.21,58.67,51.21,170.55,114.14,90.57,143.03,83.54,123.68,477.61,41.15,55.93,152.74,142.82,172.00,57.40
9/23/2022,109.14,57.79,49.77,164.24,112.99,85.75,140.26,82.52,121.19,468.68,40.66,56.27,150.43,140.41,171.60,56.93
9/26/2022,106.79,56.83,48.41,162.62,113.00,83.98,137.45,81.15,119.74,462.26,40.58,54.14,150.77,136.37,172.35,56.57
9/27/2022,105.85,56.57,48.56,162.44,112.41,85.74,137.49,81.08,120.34,464.75,40.52,55.08,151.76,134.40,172.20,56.96
9/28/2022,107.99,57.21,48.77,167.76,114.28,88.86,140.56,82.37,118.93,465.96,41.34,59.07,149.84,141.61,170.30,58.32
9/29/2022,106.16,56.58,47.66,165.90,112.30,88.68,137.79,79.97,114.84,450.13,40.57,55.90,142.48,136.41,171.65,57.11
9/30/2022,104.50,56.20,47.48,164.08,110.50,87.31,134.91,78.41,112.98,444.01,40.00,54.99,138.20,135.68,169.80,56.68
10/3/2022,107.73,57.86,49.18,171.23,113.22,91.92,140.02,81.19,117.22,456.78,41.29,55.78,142.45,138.61,170.50,58.33
10/4/2022,112.77,60.01,51.71,179.63,115.62,95.27,145.46,82.82,122.37,479.86,41.82,62.41,146.10,140.28,168.00,59.90
10/5/2022,110.39,59.67,51.30,178.38,115.17,99.12,144.37,81.77,124.89,484.80,41.99,62.15,146.40,138.98,165.70,59.72
10/6/2022,108.14,59.14,50.76,178.81,111.12,102.06,142.38,78.91,125.28,479.50,41.52,61.93,145.43,139.07,165.90,59.51
10/7/2022,105.98,57.69,49.71,177.55,107.52,101.03,139.00,76.73,120.91,460.48,40.27,57.41,140.09,133.45,166.45,57.66
10/10/2022,104.99,58.02,48.44,178.67,108.46,98.84,137.51,76.74,114.60,437.70,39.89,56.62,140.42,133.79,166.85,57.70
10/11/2022,101.96,58.10,48.05,179.75,108.84,98.00,137.35,76.03,110.03,430.76,39.58,53.45,138.98,128.54,167.90,58.10
10/12/2022,103.61,57.41,48.96,179.50,108.95,98.43,136.74,72.75,108.64,430.57,39.27,56.14,138.34,127.50,168.25,57.58
10/13/2022,109.37,59.69,50.94,183.14,114.26,101.87,141.55,73.09,112.86,437.97,40.61,56.23,142.99,130.29,169.45,58.55
10/14/2022,111.19,59.13,50.71,178.19,113.63,99.19,136.81,71.77,109.95,427.10,40.20,51.51,138.38,126.76,171.50,54.75
10/17/2022,115.86,59.63,51.73,180.80,113.86,100.62,141.54,73.65,111.59,435.37,41.30,55.92,142.41,134.04,173.70,56.75
10/18/2022,118.84,60.19,52.60,183.55,115.95,100.80,145.99,75.06,111.21,434.83,41.79,57.27,143.75,132.80,170.75,57.21
10/19/2022,116.51,60.14,52.75,184.41,114.20,103.79,143.97,73.64,112.85,435.30,41.88,53.94,143.86,133.23,167.50,56.00
10/20/2022,116.13,59.15,51.85,180.54,113.11,103.93,142.42,70.64,111.98,430.30,41.71,55.18,143.39,131.53,166.45,56.84
10/21/2022,122.23,60.97,53.25,190.22,116.81,105.86,140.04,71.65,115.74,449.73,42.80,55.99,147.27,130.01,166.00,57.74
10/24/2022,122.38,61.88,54.35,191.30,118.38,106.60,141.63,73.28,116.38,456.52,43.54,56.99,149.45,129.72,162.85,58.77
10/25/2022,122.70,61.95,54.29,194.84,118.50,105.88,147.02,75.86,119.17,460.07,44.36,59.66,152.34,137.51,162.70,60.55
10/26/2022,124.11,61.96,54.22,196.96,122.70,107.14,146.88,75.60,118.11,461.18,44.38,59.47,149.35,129.82,162.45,60.03
10/27/2022,124.60,62.70,54.62,212.14,122.80,107.55,146.97,75.47,114.70,455.40,44.42,60.26,144.80,97.94,163.15,60.65
10/28/2022,126.08,64.79,56.80,219.34,126.60,110.70,150.44,79.03,119.21,472.90,45.64,61.29,155.74,99.20,164.75,62.28
10/31/2022,125.88,65.11,57.00,216.46,125.79,110.81,148.45,77.50,117.66,470.12,45.43,60.07,153.34,93.16,163.30,62.24
11/1/2022,128.15,66.81,57.07,218.50,125.30,111.91,147.08,77.71,117.33,467.90,45.46,59.00,150.65,95.20,157.20,62.35
11/2/2022,126.97,66.69,57.28,214.54,122.86,109.61,143.50,77.28,112.50,456.03,44.57,54.64,145.03,90.54,160.75,60.72
11/3/2022,127.20,65.97,57.61,219.26,122.85,111.10,139.31,78.18,103.88,444.12,43.85,53.91,138.88,88.91,161.80,61.57
11/4/2022,130.68,67.18,57.92,227.85,124.84,112.31,144.72,78.80,106.69,465.30,44.52,60.11,138.38,90.79,162.70,61.90
11/7/2022,131.37,67.82,59.17,228.61,124.68,113.64,146.98,77.29,110.09,475.22,44.55,62.67,138.92,96.72,165.55,62.41
11/8/2022,131.45,67.98,59.13,229.81,125.35,114.00,150.20,78.27,112.54,482.11,44.61,62.51,139.50,96.47,164.05,64.57
11/9/2022,129.74,67.52,58.46,225.54,123.83,108.90,145.86,78.20,110.43,469.47,43.91,57.21,134.87,101.47,165.80,63.61
11/10/2022,135.08,69.97,60.59,232.45,129.15,110.50,154.75,83.20,120.68,506.57,45.66,67.40,146.87,111.87,164.65,66.21
11/11/2022,135.30,70.30,60.39,236.49,132.98,113.95,154.89,83.31,121.43,518.09,44.79,71.66,149.70,113.02,162.05,66.40
11/14/2022,133.91,68.71,60.24,236.50,131.03,113.37,154.13,81.66,120.80,513.22,44.74,70.27,148.28,114.22,162.15,66.04
11/15/2022,132.94,70.23,60.54,234.59,131.22,114.13,153.89,82.91,126.02,524.42,44.90,73.38,150.04,117.08,159.85,64.79
11/16/2022,133.12,70.81,59.87,232.42,128.74,112.91,152.57,84.32,120.73,511.73,44.39,69.55,148.79,113.23,158.65,65.36
11/17/2022,132.54,70.59,59.44,230.44,127.15,113.06,150.64,82.35,122.86,512.11,46.59,67.99,150.72,111.45,161.60,64.86
11/18/2022,133.84,70.94,59.82,231.43,126.76,112.08,152.50,83.20,123.85,515.16,47.79,65.82,151.29,112.05,161.25,65.52
11/21/2022,133.05,71.37,60.11,232.17,127.63,110.97,152.81,83.60,120.20,517.44,47.62,61.85,148.01,109.86,162.70,65.96
11/22/2022,135.04,71.99,60.88,237.26,128.60,114.18,154.58,84.11,123.65,530.05,48.38,62.72,150.18,111.44,163.30,66.52
11/23/2022,136.48,72.00,60.96,236.92,128.00,113.61,153.93,84.92,125.15,533.64,48.57,63.92,151.07,112.24,162.15,67.13
11/25/2022,136.74,72.50,61.08,235.70,129.04,113.21,154.15,85.34,123.45,529.91,48.40,63.38,148.11,111.41,161.95,67.15
11/28/2022,134.35,70.99,60.74,232.30,124.64,109.81,150.87,83.73,119.54,522.21,48.08,61.37,144.22,108.78,164.95,66.27
11/29/2022,136.56,70.88,61.44,235.12,126.13,110.54,154.42,82.49,118.38,521.39,48.28,62.11,141.17,109.46,169.75,66.10
11/30/2022,138.18,71.93,63.11,236.41,125.97,111.34,157.59,84.70,126.49,551.03,49.72,67.77,148.03,118.10,169.35,68.46
12/1/2022,136.24,71.91,63.10,235.69,125.99,110.80,157.50,84.83,126.81,550.75,49.97,69.17,148.31,120.44,170.40,68.49
12/2/2022,135.16,72.34,62.75,236.13,126.99,109.86,156.75,85.20,125.66,540.80,49.70,68.18,147.81,123.49,171.35,68.98
12/5/2022,131.37,71.04,61.53,232.57,124.63,106.85,156.08,85.15,123.30,530.64,49.33,63.14,146.63,122.43,172.10,67.86
